Country,Country_Code,Time,Year,Frequency,Currency,Budget_Deficit_Surplus,Capital_Expenditure,Consumer_Price_Index_CPI,Defence_Expenditure,Education_Expenditure,Expenditure,Exports,Food_Inflation_,Food_Inflation_YoY,GDP_Growth_Rate,GDP_per_Capita,GDP_per_Capita_,Government_Debt,Health_Expenditure,Imports,Inflation_Rate,Inflation_Rate_,Interest_Rate,Labour_Force,Nominal_GDP,Population,Real_GDP,Revenue,Tax_Revenue,Unemployment_Rate,Value_Added_Tax_VAT
Algeria,DZA,2010-06-01,2010.0,Monthly,USD,,,136.08,,,,,8.08,,,,,,,,,5.41,,,,,,,,,
Algeria,DZA,2010-07-01,2010.0,Monthly,USD,,,135.4,,,,,7.55,,,,,,,,,5.14,,,,,,,,,
Algeria,DZA,2010-07-01,2010.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,3375781.8,,,,,,
Algeria,DZA,2010-07-01,2010.0,Quarterly,USD,,,,,,,,,,5.3,,,,,,,,,,,,,,,,
Algeria,DZA,2010-08-01,2010.0,Monthly,USD,,,137.64,,,,,6.99,,,,,,,,,4.92,,,,,,,,,
Algeria,DZA,2010-09-01,2010.0,Monthly,USD,,,137.28,,,,,6.21,,,,,,,,,4.64,,,,,,,,,
Algeria,DZA,2010-10-01,2010.0,Monthly,USD,,,138.01,,,,,5.47,,,,,,,,,4.37,,,,,,,,,
Algeria,DZA,2010-10-01,2010.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,3346037.1,,,,,,
Algeria,DZA,2010-10-01,2010.0,Quarterly,USD,,,,,,,,,,5.2,,,,,,,,,,,,,,,,
Algeria,DZA,2010-11-01,2010.0,Monthly,USD,,,139.17,,,,,4.88,,,,,,,,,4.16,,,,,,,,,
Algeria,DZA,2010-12-01,2010.0,Monthly,USD,,,138.22,,,,,4.24,,,,,,,,,3.91,,,,,,,,,
Algeria,DZA,2011-01-01,2011.0,Monthly,USD,,,138.29,,,,,3.85,,,,,,,,,3.78,,,,,,,,,
Algeria,DZA,2011-01-01,2011.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,3747564.6,,,,,,
Algeria,DZA,2011-01-01,2011.0,Quarterly,USD,,,,,,,,,,4.7,,,,,,,,,,,,,,,,
Algeria,DZA,2011-01-01,2011.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,15924670.0,,,,,,
Algeria,DZA,2011-01-01,2011.0,Yearly,USD,,,,,,,72.9,,,3.0,,,,,-46.93,,,,,,,,,,,
Algeria,DZA,2011-02-01,2011.0,Monthly,USD,,,138.93,,,,,3.6,,,,,,,,,3.73,,,,,,,,,
Algeria,DZA,2011-03-01,2011.0,Monthly,USD,,,139.94,,,,,3.39,,,,,,,,,3.71,,,,,,,,,
Algeria,DZA,2011-04-01,2011.0,Monthly,USD,,,140.11,,,,,3.59,,,,,,,,,3.88,,,,,,,,,
Algeria,DZA,2011-04-01,2011.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,3950259.9,,,,,,
Algeria,DZA,2011-04-01,2011.0,Quarterly,USD,,,,,,,,,,1.9,,,,,,,,,,,,,,,,
Algeria,DZA,2011-05-01,2011.0,Monthly,USD,,,141.13,,,,,3.1,,,,,,,,,3.69,,,,,,,,,
Algeria,DZA,2011-06-01,2011.0,Monthly,USD,,,141.1,,,,,2.54,,,,,,,,,3.49,,,,,,,,,
Algeria,DZA,2011-07-01,2011.0,Monthly,USD,,,142.47,,,,,2.8,,,,,,,,,3.6,,,,,,,,,
Algeria,DZA,2011-07-01,2011.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,3984777.5,,,,,,
Algeria,DZA,2011-07-01,2011.0,Quarterly,USD,,,,,,,,,,2.5,,,,,,,,,,,,,,,,
Algeria,DZA,2011-08-01,2011.0,Monthly,USD,,,145.51,,,,,3.09,,,,,,,,,3.75,,,,,,,,,
Algeria,DZA,2011-09-01,2011.0,Monthly,USD,,,144.32,,,,,3.54,,,,,,,,,3.97,,,,,,,,,
Algeria,DZA,2011-10-01,2011.0,Monthly,USD,,,145.55,,,,,3.96,,,,,,,,,4.2,,,,,,,,,
Algeria,DZA,2011-10-01,2011.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4242068.0,,,,,,
Algeria,DZA,2011-10-01,2011.0,Quarterly,USD,,,,,,,,,,2.8,,,,,,,,,,,,,,,,
Algeria,DZA,2011-11-01,2011.0,Monthly,USD,,,146.02,,,,,4.03,,,,,,,,,4.32,,,,,,,,,
Algeria,DZA,2011-12-01,2011.0,Monthly,USD,,,145.35,,,,,4.22,,,,,,,,,4.52,,,,,,,,,
Algeria,DZA,2012-01-01,2012.0,Monthly,USD,,,148.71,,,,,4.71,,,,,,,,,4.86,,,,,,,,,
Algeria,DZA,2012-01-01,2012.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4455721.5,,,,,,
Algeria,DZA,2012-01-01,2012.0,Quarterly,USD,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
Algeria,DZA,2012-01-01,2012.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,17611810.0,,,,,,
Algeria,DZA,2012-01-01,2012.0,Yearly,USD,,,,,,,71.7,,,2.4,,,,,-51.57,,,,,,,,,,,
Algeria,DZA,2012-02-01,2012.0,Monthly,USD,,,151.91,,,,,5.47,,,,,,,,,5.35,,,,,,,,,
Algeria,DZA,2012-03-01,2012.0,Monthly,USD,,,154.11,,,,,6.5,,,,,,,,,5.91,,,,,,,,,
Algeria,DZA,2012-04-01,2012.0,Monthly,USD,,,155.49,,,,,7.47,,,,,,,,,6.45,,,,,,,,,
Algeria,DZA,2012-04-01,2012.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4462019.6,,,,,,
Algeria,DZA,2012-04-01,2012.0,Quarterly,USD,,,,,,,,,,3.2,,,,,,,,,,,,,,,,
Algeria,DZA,2012-05-01,2012.0,Monthly,USD,,,153.8,,,,,8.13,,,,,,,,,6.87,,,,,,,,,
Algeria,DZA,2012-06-01,2012.0,Monthly,USD,,,153.34,,,,,8.82,,,,,,,,,7.29,,,,,,,,,
Algeria,DZA,2012-07-01,2012.0,Monthly,USD,,,154.16,,,,,9.14,,,,,,,,,7.53,,,,,,,,,
Algeria,DZA,2012-07-01,2012.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4084849.3,,,,,,
Algeria,DZA,2012-07-01,2012.0,Quarterly,USD,,,,,,,,,,0.8,,,,,,,,,,,,,,,,
Algeria,DZA,2012-08-01,2012.0,Monthly,USD,,,155.97,,,,,9.31,,,,,,,,,7.65,,,,,,,,,
Algeria,DZA,2012-09-01,2012.0,Monthly,USD,,,156.9,,,,,9.87,,,,,,,,,7.95,,,,,,,,,
Algeria,DZA,2012-10-01,2012.0,Monthly,USD,,,159.95,,,,,10.64,,,,,,,,,8.32,,,,,,,,,
Algeria,DZA,2012-10-01,2012.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4609219.7,,,,,,
Algeria,DZA,2012-10-01,2012.0,Quarterly,USD,,,,,,,,,,2.7,,,,,,,,,,,,,,,,
Algeria,DZA,2012-11-01,2012.0,Monthly,USD,,,157.83,,,,,11.35,,,,,,,,,8.58,,,,,,,,,
Algeria,DZA,2012-12-01,2012.0,Monthly,USD,,,158.48,,,,,12.22,,,,,,,,,8.89,,,,,,,,,
Algeria,DZA,2013-01-01,2013.0,Monthly,USD,,,160.33,,,,,12.35,,,,,,,,,8.91,,,,,,,,,
Algeria,DZA,2013-01-01,2013.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4600022.4,,,,,,
Algeria,DZA,2013-01-01,2013.0,Quarterly,USD,,,,,,,18.0,,,0.8,,,,,-14.1,,,,,,,,,,,
Algeria,DZA,2013-01-01,2013.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,18231035.0,,,,,,
Algeria,DZA,2013-01-01,2013.0,Yearly,USD,,,,,,,64.9,,,2.6,,,,,-54.99,,,,,,,,,,,
Algeria,DZA,2013-02-01,2013.0,Monthly,USD,,,160.09,,,,,11.82,,,,,,,,,8.56,,,,,,,,,
Algeria,DZA,2013-03-01,2013.0,Monthly,USD,,,160.91,,,,,10.97,,,,,,,,,8.07,,,,,,,,,
Algeria,DZA,2013-04-01,2013.0,Monthly,USD,,,160.25,,,,,9.77,,,,,,,,,7.4,,,,,,,,,
Algeria,DZA,2013-04-01,2013.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4435724.0,,,,,,
Algeria,DZA,2013-04-01,2013.0,Quarterly,USD,,,,,,,14.9,,,2.2,,,,,-15.1,,,,,,,,,,,
Algeria,DZA,2013-05-01,2013.0,Monthly,USD,,,159.11,,,,,9.08,,,,,,,,,6.93,,,,,,,,,
Algeria,DZA,2013-06-01,2013.0,Monthly,USD,,,160.22,,,,,8.67,,,,,,,,,6.59,,,,,,,,,
Algeria,DZA,2013-07-01,2013.0,Monthly,USD,,,159.58,,,,,8.13,,,,,,,,,6.19,,,,,,,,,
Algeria,DZA,2013-07-01,2013.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4440293.7,,,,,,
Algeria,DZA,2013-07-01,2013.0,Quarterly,USD,,,,,,,14.8,,,3.4,,,,,-12.5,,,,,,,,,,,
Algeria,DZA,2013-08-01,2013.0,Monthly,USD,,,161.08,,,,,7.63,,,,,,,,,5.86,,,,,,,,,
Algeria,DZA,2013-09-01,2013.0,Monthly,USD,,,160.31,,,,,6.69,,,,,,,,,5.32,,,,,,,,,
Algeria,DZA,2013-10-01,2013.0,Monthly,USD,,,160.15,,,,,5.14,,,,,,,,,4.5,,,,,,,,,
Algeria,DZA,2013-10-01,2013.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4754994.9,,,,,,
Algeria,DZA,2013-10-01,2013.0,Quarterly,USD,,,,,,,17.1,,,4.0,,,,,-13.3,,,,,,,,,,,
Algeria,DZA,2013-11-01,2013.0,Monthly,USD,,,158.87,,,,,4.19,,,,,,,,,3.89,,,,,,,,,
Algeria,DZA,2013-12-01,2013.0,Monthly,USD,,,160.3,,,,,3.18,,,,,,,,,3.26,,,,,,,,,
Algeria,DZA,2014-01-01,2014.0,Monthly,USD,,,161.4,,,,,2.46,,,,,,,,,2.67,,,,,,,,,
Algeria,DZA,2014-01-01,2014.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4786375.7,,,,,,
Algeria,DZA,2014-01-01,2014.0,Quarterly,USD,,,,,,,16.0,,,2.5,,,,,-14.5,,,,,,,,,,,
Algeria,DZA,2014-01-01,2014.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,19253765.0,,,,,,
Algeria,DZA,2014-01-01,2014.0,Yearly,USD,,,,,,,60.1,,,4.1,,,,,-59.67,,,,,,,,,,,
Algeria,DZA,2014-02-01,2014.0,Monthly,USD,,,160.99,,,,,2.03,,,,,,,,,2.27,,,,,,,,,
Algeria,DZA,2014-03-01,2014.0,Monthly,USD,,,162.3,,,,,1.7,,,,,,,,,1.98,,,,,,,,,
Algeria,DZA,2014-04-01,2014.0,Monthly,USD,,,161.34,,,,,1.54,,,,,,,,,1.78,,,,,,,,,
Algeria,DZA,2014-04-01,2014.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4817910.4,,,,,,
Algeria,DZA,2014-04-01,2014.0,Quarterly,USD,,,,,,,16.7,,,5.7,,,,,-15.6,,,,,,,,,,,
Algeria,DZA,2014-05-01,2014.0,Monthly,USD,,,161.83,,,,,1.45,,,,,,,,,1.64,,,,,,,,,
Algeria,DZA,2014-06-01,2014.0,Monthly,USD,,,164.7,,,,,1.34,,,,,,,,,1.51,,,,,,,,,
Algeria,DZA,2014-07-01,2014.0,Monthly,USD,,,164.88,,,,,1.32,,,,,,,,,1.49,,,,,,,,,
Algeria,DZA,2014-07-01,2014.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4808271.7,,,,,,
Algeria,DZA,2014-07-01,2014.0,Quarterly,USD,,,,,,,15.6,,,6.2,,,,,-14.9,,,,,,,,,,,
Algeria,DZA,2014-08-01,2014.0,Monthly,USD,,,165.47,,,,,1.26,,,,,,,,,1.45,,,,,,,,,
Algeria,DZA,2014-09-01,2014.0,Monthly,USD,,,166.63,,,,,1.61,,,,,,,,,1.6,,,,,,,,,
Algeria,DZA,2014-10-01,2014.0,Monthly,USD,,,169.96,,,,,2.7,,,,,,,,,2.1,,,,,,,,,
Algeria,DZA,2014-10-01,2014.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4841207.2,,,,,,
Algeria,DZA,2014-10-01,2014.0,Quarterly,USD,,,,,,,12.0,,,2.0,,,,,-14.7,,,,,,,,,,,
Algeria,DZA,2014-11-01,2014.0,Monthly,USD,,,169.02,,,,,3.45,,,,,,,,,2.58,,,,,,,,,
Algeria,DZA,2014-12-01,2014.0,Monthly,USD,,,168.72,,,,,3.9,,,,,,,,,2.92,,,,,,,,,
Algeria,DZA,2015-01-01,2015.0,Monthly,USD,,,168.91,,,,,4.26,,,,,,,,,3.25,,,,,,,,,
Algeria,DZA,2015-01-01,2015.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4672310.8,,,,,,
Algeria,DZA,2015-01-01,2015.0,Quarterly,USD,,,,,,,9.1,,,2.7,,,,,-13.5,,,,,,,,,,,
Algeria,DZA,2015-01-01,2015.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,18879025.0,,,,,,
Algeria,DZA,2015-01-01,2015.0,Yearly,USD,,,,,,,34.6,,,3.2,,,,,-52.65,,,,,,,,,,,
Algeria,DZA,2015-02-01,2015.0,Monthly,USD,,,170.0,,,,,4.82,,,,,,,,,3.67,,,,,,,,,
Algeria,DZA,2015-03-01,2015.0,Monthly,USD,,,171.21,,,,,5.38,,,,,,,,,4.06,,,,,,,,,
Algeria,DZA,2015-04-01,2015.0,Monthly,USD,,,170.64,,,,,5.99,,,,,,,,,4.48,,,,,,,,,
Algeria,DZA,2015-04-01,2015.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4685995.9,,,,,,
Algeria,DZA,2015-04-01,2015.0,Quarterly,USD,,,,,,,9.9,,,3.5,,,,,-14.1,,,,,,,,,,,
Algeria,DZA,2015-05-01,2015.0,Monthly,USD,,,171.36,,,,,6.43,,,,,,,,,4.83,,,,,,,,,
Algeria,DZA,2015-06-01,2015.0,Monthly,USD,,,172.14,,,,,6.43,,,,,,,,,4.97,,,,,,,,,
Algeria,DZA,2015-07-01,2015.0,Monthly,USD,,,170.98,,,,,6.31,,,,,,,,,5.0,,,,,,,,,
Algeria,DZA,2015-07-01,2015.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4618951.2,,,,,,
Algeria,DZA,2015-07-01,2015.0,Quarterly,USD,,,,,,,7.9,,,2.9,,,,,-12.6,,,,,,,,,,,
Algeria,DZA,2015-08-01,2015.0,Monthly,USD,,,172.85,,,,,6.39,,,,,,,,,5.14,,,,,,,,,
Algeria,DZA,2015-09-01,2015.0,Monthly,USD,,,176.8,,,,,6.52,,,,,,,,,5.32,,,,,,,,,
Algeria,DZA,2015-10-01,2015.0,Monthly,USD,,,176.07,,,,,5.78,,,,,,,,,5.11,,,,,,,,,
Algeria,DZA,2015-10-01,2015.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4901767.1,,,,,,
Algeria,DZA,2015-10-01,2015.0,Quarterly,USD,,,,,,,7.6,,,3.6,,,,,-12.5,,,,,,,,,,,
Algeria,DZA,2015-11-01,2015.0,Monthly,USD,,,174.8,,,,,5.06,,,,,,,,,4.86,,,,,,,,,
Algeria,DZA,2015-12-01,2015.0,Monthly,USD,,,176.08,,,,,4.7,,,,,,,,,4.78,,,,,,,,,
Algeria,DZA,2016-01-01,2016.0,Monthly,USD,,,177.42,,,,,4.39,,,,,,,,,4.82,,,,,,,,,
Algeria,DZA,2016-01-01,2016.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4747347.6,,,,,,
Algeria,DZA,2016-01-01,2016.0,Quarterly,USD,,,,,,,5.9,,,3.5,,,,,-12.7,,,,,,,,,,,
Algeria,DZA,2016-01-01,2016.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,19783349.0,,,,,,
Algeria,DZA,2016-01-01,2016.0,Yearly,USD,,,,,,,29.3,,,3.9,,,,,-49.44,,,,,,,,,,,
Algeria,DZA,2016-02-01,2016.0,Monthly,USD,,,177.06,,,,,3.75,,,,,,,,,4.7,,,,,,,,,
Algeria,DZA,2016-03-01,2016.0,Monthly,USD,,,180.36,,,,,3.23,,,,,,,,,4.69,,,,,,,,,
Algeria,DZA,2016-04-01,2016.0,Monthly,USD,,,182.07,,,,,2.96,,,,,,,,,4.77,,,,,,,,,
Algeria,DZA,2016-04-01,2016.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4868062.1,,,,,,
Algeria,DZA,2016-04-01,2016.0,Quarterly,USD,,,,,,,7.2,,,2.7,,,,,-12.5,,,,,,,,,,,
Algeria,DZA,2016-05-01,2016.0,Monthly,USD,,,183.31,,,,,2.69,,,,,,,,,4.87,,,,,,,,,
Algeria,DZA,2016-06-01,2016.0,Monthly,USD,,,185.79,,,,,2.82,,,,,,,,,5.16,,,,,,,,,
Algeria,DZA,2016-07-01,2016.0,Monthly,USD,,,184.9,,,,,3.2,,,,,,,,,5.53,,,,,,,,,
Algeria,DZA,2016-07-01,2016.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,4860946.0,,,,,,
Algeria,DZA,2016-07-01,2016.0,Quarterly,USD,,,,,,,7.3,,,4.4,,,,,-12.2,,,,,,,,,,,
Algeria,DZA,2016-08-01,2016.0,Monthly,USD,,,185.67,,,,,3.35,,,,,,,,,5.77,,,,,,,,,
Algeria,DZA,2016-09-01,2016.0,Monthly,USD,,,186.37,,,,,2.88,,,,,,,,,5.72,,,,,,,,,
Algeria,DZA,2016-10-01,2016.0,Monthly,USD,,,185.14,,,,,2.83,,,,,,,,,5.84,,,,,,,,,
Algeria,DZA,2016-10-01,2016.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5306993.2,,,,,,
Algeria,DZA,2016-10-01,2016.0,Quarterly,USD,,,,,,,8.9,,,4.9,,,,,-12.1,,,,,,,,,,,
Algeria,DZA,2016-11-01,2016.0,Monthly,USD,,,187.97,,,,,3.23,,,,,,,,,6.18,,,,,,,,,
Algeria,DZA,2016-12-01,2016.0,Monthly,USD,,,188.33,,,,,3.39,,,,,,,,,6.4,,,,,,,,,
Algeria,DZA,2017-01-01,2017.0,Monthly,USD,,,191.74,,,,,3.8,,,,,,,,,6.65,,,,,,,,,
Algeria,DZA,2017-01-01,2017.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5247101.1,,,,,,
Algeria,DZA,2017-01-01,2017.0,Quarterly,USD,,,,,,,8.8,,,3.7,,,,,-13.0,,,,,,,,,,,
Algeria,DZA,2017-01-01,2017.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,21071656.0,,,,,,
Algeria,DZA,2017-01-01,2017.0,Yearly,USD,,,,,,,34.6,,,1.5,,,,,-48.98,,,,,,,,,,,
Algeria,DZA,2017-02-01,2017.0,Monthly,USD,,,190.63,,,,,4.41,,,,,,,,,6.94,,,,,,,,,
Algeria,DZA,2017-03-01,2017.0,Monthly,USD,,,192.84,,,,,4.93,,,,,,,,,7.07,,,,,,,,,
Algeria,DZA,2017-04-01,2017.0,Monthly,USD,,,193.54,,,,,5.08,,,,,,,,,7.03,,,,,,,,,
Algeria,DZA,2017-04-01,2017.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5126352.5,,,,,,
Algeria,DZA,2017-04-01,2017.0,Quarterly,USD,,,,,,,8.1,,,1.2,,,,,-11.8,,,,,,,,,,,
Algeria,DZA,2017-05-01,2017.0,Monthly,USD,,,192.82,,,,,5.11,,,,,,,,,6.88,,,,,,,,,
Algeria,DZA,2017-06-01,2017.0,Monthly,USD,,,193.37,,,,,4.76,,,,,,,,,6.55,,,,,,,,,
Algeria,DZA,2017-07-01,2017.0,Monthly,USD,,,190.62,,,,,4.16,,,,,,,,,6.12,,,,,,,,,
Algeria,DZA,2017-07-01,2017.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5130839.8,,,,,,
Algeria,DZA,2017-07-01,2017.0,Quarterly,USD,,,,,,,8.1,,,1.1,,,,,-11.6,,,,,,,,,,,
Algeria,DZA,2017-08-01,2017.0,Monthly,USD,,,194.03,,,,,3.99,,,,,,,,,5.88,,,,,,,,,
Algeria,DZA,2017-09-01,2017.0,Monthly,USD,,,196.14,,,,,4.33,,,,,,,,,5.87,,,,,,,,,
Algeria,DZA,2017-10-01,2017.0,Monthly,USD,,,197.18,,,,,4.95,,,,,,,,,5.98,,,,,,,,,
Algeria,DZA,2017-10-01,2017.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5567362.6,,,,,,
Algeria,DZA,2017-10-01,2017.0,Quarterly,USD,,,,,,,9.7,,,0.3,,,,,-12.7,,,,,,,,,,,
Algeria,DZA,2017-11-01,2017.0,Monthly,USD,,,197.11,,,,,4.93,,,,,,,,,5.76,,,,,,,,,
Algeria,DZA,2017-12-01,2017.0,Monthly,USD,,,197.62,,,,,5.01,,,,,,,,,5.59,,,,,,,,,
Algeria,DZA,2018-01-01,2018.0,Monthly,USD,,,198.59,,,,,4.59,,,,,,,,,5.22,,,,,,,,,
Algeria,DZA,2018-01-01,2018.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5612577.0,,,,,,
Algeria,DZA,2018-01-01,2018.0,Quarterly,USD,,,,,,,10.2,,,2.2,,,,,-12.3,,,,,,,,,,,
Algeria,DZA,2018-01-01,2018.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,22683845.0,,,,,,
Algeria,DZA,2018-01-01,2018.0,Yearly,USD,,,,,,,41.1,,,1.4,,,,,-48.57,,,,,,,,,,,
Algeria,DZA,2018-02-01,2018.0,Monthly,USD,,,197.44,,,,,4.11,,,,,,,,,4.88,,,,,,,,,
Algeria,DZA,2018-03-01,2018.0,Monthly,USD,,,198.92,,,,,3.6,,,,,,,,,4.57,,,,,,,,,
Algeria,DZA,2018-04-01,2018.0,Monthly,USD,,,200.07,,,,,3.26,,,,,,,,,4.33,,,,,,,,,
Algeria,DZA,2018-04-01,2018.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5593713.0,,,,,,
Algeria,DZA,2018-04-01,2018.0,Quarterly,USD,,,,,,,10.3,,,1.0,,,,,-12.1,,,,,,,,,,,
Algeria,DZA,2018-05-01,2018.0,Monthly,USD,,,203.71,,,,,3.47,,,,,,,,,4.37,,,,,,,,,
Algeria,DZA,2018-06-01,2018.0,Monthly,USD,,,205.92,,,,,4.03,,,,,,,,,4.58,,,,,,,,,
Algeria,DZA,2018-07-01,2018.0,Monthly,USD,,,201.97,,,,,4.63,,,,,,,,,4.81,,,,,,,,,
Algeria,DZA,2018-07-01,2018.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5658705.4,,,,,,
Algeria,DZA,2018-07-01,2018.0,Quarterly,USD,,,,,,,10.2,,,1.5,,,,,-11.2,,,,,,,,,,,
Algeria,DZA,2018-08-01,2018.0,Monthly,USD,,,202.89,,,,,4.67,,,,,,,,,4.82,,,,,,,,,
Algeria,DZA,2018-09-01,2018.0,Monthly,USD,,,203.54,,,,,4.41,,,,,,,,,4.69,,,,,,,,,
Algeria,DZA,2018-10-01,2018.0,Monthly,USD,,,205.97,,,,,4.03,,,,,,,,,4.53,,,,,,,,,
Algeria,DZA,2018-10-01,2018.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5818849.6,,,,,,
Algeria,DZA,2018-10-01,2018.0,Quarterly,USD,,,,,,,10.4,,,1.1,,,,,-13.1,,,,,,,,,,,
Algeria,DZA,2018-11-01,2018.0,Monthly,USD,,,205.05,,,,,3.83,,,,,,,,,4.46,,,,,,,,,
Algeria,DZA,2018-12-01,2018.0,Monthly,USD,,,202.96,,,,,3.38,,,,,,,,,4.27,,,,,,,,,
Algeria,DZA,2019-01-01,2019.0,Monthly,USD,,,203.74,,,,,3.34,,,,,,,,,4.18,,,,,,,,,
Algeria,DZA,2019-01-01,2019.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,6614780.6,,,,,,
Algeria,DZA,2019-01-01,2019.0,Quarterly,USD,,,,,,,9.4,,,1.6,,,,,-12.6,,,,,,,,,,,
Algeria,DZA,2019-01-01,2019.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,23090099.0,,,,,,
Algeria,DZA,2019-01-01,2019.0,Yearly,USD,,,,,,,35.3,,,0.9,,,,,-44.63,,,,,,,,,,,
Algeria,DZA,2019-02-01,2019.0,Monthly,USD,,,202.75,,,,,3.38,,,,,,,,,4.11,,,,,,,,,
Algeria,DZA,2019-03-01,2019.0,Monthly,USD,,,204.65,,,,,3.49,,,,,,,,,4.08,,,,,,,,,
Algeria,DZA,2019-04-01,2019.0,Monthly,USD,,,204.68,,,,,3.43,,,,,,,,,3.99,,,,,,,,,
Algeria,DZA,2019-04-01,2019.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5641521.1,,,,,,
Algeria,DZA,2019-04-01,2019.0,Quarterly,USD,,,,,,,8.5,,,0.2,,,,,-11.5,,,,,,,,,,,
Algeria,DZA,2019-05-01,2019.0,Monthly,USD,,,206.7,,,,,2.74,,,,,,,,,3.64,,,,,,,,,
Algeria,DZA,2019-06-01,2019.0,Monthly,USD,,,206.12,,,,,1.64,,,,,,,,,3.1,,,,,,,,,
Algeria,DZA,2019-07-01,2019.0,Monthly,USD,,,204.68,,,,,0.87,,,,,,,,,2.72,,,,,,,,,
Algeria,DZA,2019-07-01,2019.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5630435.3,,,,,,
Algeria,DZA,2019-07-01,2019.0,Quarterly,USD,,,,,,,8.3,,,1.2,,,,,-10.4,,,,,,,,,,,
Algeria,DZA,2019-08-01,2019.0,Monthly,USD,,,206.83,,,,,0.45,,,,,,,,,2.51,,,,,,,,,
Algeria,DZA,2019-09-01,2019.0,Monthly,USD,,,209.36,,,,,0.35,,,,,,,,,2.44,,,,,,,,,
Algeria,DZA,2019-10-01,2019.0,Monthly,USD,,,209.14,,,,,-0.11,,,,,,,,,2.19,,,,,,,,,
Algeria,DZA,2019-10-01,2019.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,5203361.9,,,,,,
Algeria,DZA,2019-10-01,2019.0,Quarterly,USD,,,,,,,9.1,,,0.7,,,,,-10.2,,,,,,,,,,,
Algeria,DZA,2019-11-01,2019.0,Monthly,USD,,,207.85,,,,,-0.55,,,,,,,,,1.97,,,,,,,,,
Algeria,DZA,2019-12-01,2019.0,Monthly,USD,,,207.9,,,,,-0.56,,,,,,,,,1.95,,,,,,,,,
Algeria,DZA,2020-01-01,2020.0,Monthly,USD,,,207.66,,,,,-0.76,,,,,,,,,1.9,,,,,,,,,
Algeria,DZA,2020-01-01,2020.0,Quarterly,DZD,,,,,,,,,,,,,,,,,,,,6390831.1,,,,,,
Algeria,DZA,2020-01-01,2020.0,Quarterly,USD,,,,,,,6.8,,,-4.1,,,,,-9.9,,,,,,,,,,,
Algeria,DZA,2020-01-01,2020.0,Yearly,DZD,,,,,,,,,,,,,,,,,,,,20902124.0,,,,,,
Algeria,DZA,2020-01-01,2020.0,Yearly,USD,,,,,,,21.9,,,-5.0,,,,,-35.55,,,,,,,,,,,
Algeria,DZA,2020-02-01,2020.0,Monthly,USD,,,206.45,,,,,-1.04,,,,,,,,,1.83,,,,,,,,,
Algeria,DZA,2020-03-01,2020.0,Monthly,USD,,,209.01,,,,,-1.29,,,,,,,,,1.77,,,,,,,,,
